gene
ENSG00000187492
ENSG00000127831
ENSG00000144677
ENSG00000239975
ENSG00000162367
ENSG00000149534
ENSG00000173210
ENSG00000272966
ENSG00000248968
ENSG00000134317
ENSG00000255451
ENSG00000211794
ENSG00000168878
ENSG00000138735
ENSG00000279658
ENSG00000221986
ENSG00000262529
ENSG00000170180
ENSG00000165702
ENSG00000171476
ENSG00000279220
ENSG00000241956
ENSG00000124942
ENSG00000211804
ENSG00000286411
ENSG00000182676
ENSG00000287164
ENSG00000198502
ENSG00000188517
ENSG00000095917
ENSG00000072135
ENSG00000211803
ENSG00000235635
ENSG00000186075
ENSG00000176697
ENSG00000167994
ENSG00000280620
ENSG00000163041
ENSG00000278857
ENSG00000169575
ENSG00000211675
ENSG00000228540
ENSG00000211809
ENSG00000113924
ENSG00000253404
ENSG00000172116
ENSG00000257526
ENSG00000211713
ENSG00000128383
ENSG00000238201
ENSG00000196611
ENSG00000197794
ENSG00000257000
ENSG00000171385
ENSG00000103175
ENSG00000147246
ENSG00000260947
ENSG00000176495
ENSG00000211979
ENSG00000163430
ENSG00000211785
ENSG00000088053
ENSG00000143184
ENSG00000277738
ENSG00000082781
ENSG00000139318
ENSG00000287504
ENSG00000253819
ENSG00000260186
ENSG00000163735
ENSG00000197959
ENSG00000112038
ENSG00000198948
ENSG00000074416
ENSG00000256050
ENSG00000259719
ENSG00000211784
ENSG00000186529
ENSG00000225778
ENSG00000197561
ENSG00000153347
ENSG00000180914
ENSG00000004776
ENSG00000256618
ENSG00000108691
ENSG00000187800
ENSG00000206503
ENSG00000025708
ENSG00000157680
ENSG00000254395
ENSG00000143995
ENSG00000282863
ENSG00000070031
ENSG00000134548
ENSG00000122786
ENSG00000119535
ENSG00000249816
ENSG00000118491
ENSG00000275385
ENSG00000116329
ENSG00000147394
ENSG00000274373
ENSG00000158578
ENSG00000227359
ENSG00000211788
ENSG00000102362
ENSG00000138722
ENSG00000136929
ENSG00000251660
ENSG00000109089
ENSG00000167553
ENSG00000261873
ENSG00000211782
ENSG00000148175
ENSG00000177606
ENSG00000166984
ENSG00000211779
ENSG00000230825
ENSG00000166681
ENSG00000255569
ENSG00000228215
ENSG00000166831
ENSG00000254157
ENSG00000211836
ENSG00000277504
ENSG00000083845
ENSG00000134539
ENSG00000231073
ENSG00000228113
ENSG00000102230
ENSG00000106366
ENSG00000244063
ENSG00000007350
ENSG00000122862
ENSG00000256803
ENSG00000256039
ENSG00000231437
ENSG00000260118
ENSG00000175746
ENSG00000092841
ENSG00000066336
ENSG00000211799
ENSG00000282828
ENSG00000246889
ENSG00000250333
ENSG00000173762
ENSG00000205309
ENSG00000285813
ENSG00000249203
ENSG00000131914
ENSG00000261396
ENSG00000101638
ENSG00000106565
ENSG00000259092
ENSG00000266401
ENSG00000108576
ENSG00000233718
ENSG00000100985
ENSG00000256671
ENSG00000148498
ENSG00000287037
ENSG00000186081
ENSG00000138755
ENSG00000263041
ENSG00000156689
ENSG00000047597
ENSG00000259483
ENSG00000036448
ENSG00000264596
ENSG00000128266
ENSG00000129596
ENSG00000166927
ENSG00000211810
ENSG00000164181
ENSG00000172889
ENSG00000203730
ENSG00000173626
ENSG00000150594
ENSG00000259209
ENSG00000248636
ENSG00000011105
ENSG00000148773
ENSG00000125148
ENSG00000131951
ENSG00000129226
ENSG00000254098
ENSG00000130876
ENSG00000237803
ENSG00000236968
ENSG00000100300
ENSG00000211797
ENSG00000283914
ENSG00000184500
ENSG00000256235
ENSG00000277501
ENSG00000277245
ENSG00000267060
ENSG00000249992
ENSG00000260498
ENSG00000211796
ENSG00000237419
ENSG00000227165
ENSG00000273890
ENSG00000243179
ENSG00000182732
ENSG00000179639
ENSG00000070182
ENSG00000136231
ENSG00000121552
ENSG00000115155
ENSG00000132386
ENSG00000287728
ENSG00000269463
ENSG00000267243
ENSG00000006638
ENSG00000115290
ENSG00000170296
ENSG00000148834
ENSG00000257764
ENSG00000205358
ENSG00000003436
ENSG00000123739
ENSG00000120279
ENSG00000227729
ENSG00000175063
ENSG00000134853
ENSG00000187730
ENSG00000278356
ENSG00000255931
ENSG00000267175
ENSG00000180596
ENSG00000123091
ENSG00000132970
ENSG00000143185
ENSG00000099785
ENSG00000226237
ENSG00000287384
ENSG00000211647
ENSG00000134545
ENSG00000253394
ENSG00000158406
ENSG00000183671
ENSG00000100253
ENSG00000232536
ENSG00000054356
ENSG00000226862
ENSG00000286718
ENSG00000105507
ENSG00000100079
ENSG00000156206
ENSG00000287275
ENSG00000175097
ENSG00000211793
ENSG00000211886
ENSG00000146859
ENSG00000229314
ENSG00000204103
ENSG00000086506
ENSG00000249035
ENSG00000158055
ENSG00000151693
ENSG00000272459
ENSG00000153563
ENSG00000110077
ENSG00000185630
ENSG00000100385
ENSG00000152785
ENSG00000110799
ENSG00000205293
ENSG00000272719
ENSG00000124302
ENSG00000276368
ENSG00000211816
ENSG00000239571
ENSG00000275713
ENSG00000030582
ENSG00000042062
ENSG00000187118
ENSG00000269235
ENSG00000282418
ENSG00000256553
ENSG00000228496
ENSG00000105835
ENSG00000188505
ENSG00000123689
ENSG00000176890
ENSG00000166086
ENSG00000211791
ENSG00000147145
ENSG00000118503
ENSG00000286848
ENSG00000227256
ENSG00000171848
ENSG00000231393
ENSG00000267112
ENSG00000249601
ENSG00000211820
ENSG00000138449
ENSG00000108551
ENSG00000027644
ENSG00000272100
ENSG00000250387
ENSG00000138798
ENSG00000127533
ENSG00000255126
ENSG00000175093
ENSG00000072422
ENSG00000183196
ENSG00000231654
ENSG00000178033
ENSG00000184678
ENSG00000163898
ENSG00000248538
ENSG00000224707
ENSG00000211731
ENSG00000165188
ENSG00000115457
ENSG00000283632
ENSG00000177508
ENSG00000103769
ENSG00000119326
ENSG00000228742
ENSG00000254810
ENSG00000237529
ENSG00000103316
ENSG00000231131
ENSG00000245008
ENSG00000227550
ENSG00000165309
ENSG00000104921
ENSG00000240041
ENSG00000287080
ENSG00000117400
ENSG00000197415
ENSG00000248516
ENSG00000286401
ENSG00000223486
ENSG00000196407
ENSG00000130429
ENSG00000172927
ENSG00000164070
ENSG00000233783
ENSG00000259278
ENSG00000022267
ENSG00000274281
ENSG00000205038
ENSG00000230612
ENSG00000118508
ENSG00000165914
ENSG00000250600
ENSG00000277978
ENSG00000106688
ENSG00000120903
ENSG00000141198
ENSG00000146376
ENSG00000156381
ENSG00000103184
ENSG00000243955
ENSG00000158560
ENSG00000204710
ENSG00000262003
ENSG00000081181
ENSG00000211780
ENSG00000169946
ENSG00000198610
ENSG00000125898
ENSG00000100678
ENSG00000233306
ENSG00000211795
ENSG00000211739
ENSG00000267199
ENSG00000240497
ENSG00000260019
ENSG00000147650
ENSG00000100906
ENSG00000281016
ENSG00000132514
ENSG00000224397
ENSG00000204614
ENSG00000287684
ENSG00000121316
ENSG00000253227
ENSG00000103647
ENSG00000168298
ENSG00000185897
ENSG00000167100
ENSG00000180190
ENSG00000213931
ENSG00000135916
ENSG00000253355
ENSG00000286256
ENSG00000211952
ENSG00000272506
ENSG00000215277
ENSG00000135218
ENSG00000272248
ENSG00000151789
ENSG00000176083
ENSG00000127252
ENSG00000122778
ENSG00000102265
ENSG00000169248
ENSG00000256955
ENSG00000122679
ENSG00000196628
ENSG00000258583
ENSG00000240888
ENSG00000272196
ENSG00000242611
ENSG00000211674
ENSG00000275963
ENSG00000197993
ENSG00000170382
ENSG00000018280
ENSG00000268686
ENSG00000153064
ENSG00000182853
ENSG00000182795
ENSG00000277632
ENSG00000203721
ENSG00000076944
ENSG00000167117
ENSG00000068796
ENSG00000120129
ENSG00000235513
ENSG00000264964
ENSG00000187010
ENSG00000178445
ENSG00000224805
ENSG00000147036
ENSG00000168356
ENSG00000125744
ENSG00000163092
ENSG00000230257
ENSG00000272236
ENSG00000284631
ENSG00000140859
ENSG00000119280
ENSG00000147647
ENSG00000227811
ENSG00000237990
ENSG00000225981
ENSG00000237473
ENSG00000165716
ENSG00000267766
ENSG00000266236
ENSG00000214797
ENSG00000140682
ENSG00000120549
ENSG00000138772
ENSG00000127528
ENSG00000267096
ENSG00000259182
ENSG00000269899
ENSG00000175161
ENSG00000257042
ENSG00000232518
ENSG00000286522
ENSG00000254933
ENSG00000229425
ENSG00000242396
ENSG00000234789
ENSG00000147862
ENSG00000115590
ENSG00000254295
ENSG00000287480
ENSG00000050820
ENSG00000079308
ENSG00000091986
ENSG00000141748
ENSG00000270055
ENSG00000276070
ENSG00000197594
ENSG00000273507
ENSG00000269318
ENSG00000147206
ENSG00000240583
ENSG00000054793
ENSG00000167646
ENSG00000261369
ENSG00000211786
ENSG00000283480
ENSG00000163931
ENSG00000169271
ENSG00000235257
ENSG00000211829
ENSG00000287287
ENSG00000281530
ENSG00000170476
ENSG00000268628
ENSG00000129682
ENSG00000233766
ENSG00000273492
ENSG00000258404
ENSG00000187715
ENSG00000236653
ENSG00000224137
ENSG00000196924
ENSG00000137942
ENSG00000185052
ENSG00000248668
ENSG00000150093
ENSG00000286341
ENSG00000260412
ENSG00000167483
ENSG00000197915
ENSG00000259330
ENSG00000268204
ENSG00000143384
ENSG00000100292
ENSG00000198535
ENSG00000143409
ENSG00000287815
ENSG00000160888
ENSG00000272620
ENSG00000233427
ENSG00000172572
ENSG00000177182
ENSG00000099256
ENSG00000288096
ENSG00000211698
ENSG00000277545
ENSG00000278661
ENSG00000158571
ENSG00000280614
ENSG00000167633
ENSG00000260661
ENSG00000211807
ENSG00000273059
ENSG00000140479
ENSG00000185215
ENSG00000230749
ENSG00000223646
ENSG00000260792
ENSG00000276768
ENSG00000150045
ENSG00000248896
ENSG00000168454
ENSG00000198467
ENSG00000138615
ENSG00000017427
ENSG00000279263
ENSG00000184897
ENSG00000280145
ENSG00000167414
ENSG00000273243
ENSG00000134201
ENSG00000144063
ENSG00000146477
ENSG00000286562
ENSG00000159625
ENSG00000230630
ENSG00000152952
ENSG00000166963
ENSG00000129354
ENSG00000153721
ENSG00000255165
ENSG00000232850
ENSG00000225450
ENSG00000266893
ENSG00000130176
ENSG00000232125
ENSG00000233852
ENSG00000150630
ENSG00000229862
ENSG00000185614
ENSG00000287192
ENSG00000158164
ENSG00000259345
ENSG00000261773
ENSG00000179348
ENSG00000232545
ENSG00000270504
ENSG00000123416
ENSG00000165168
ENSG00000259649
ENSG00000165078
ENSG00000084207
ENSG00000164116
ENSG00000127074
ENSG00000273181
ENSG00000140968
ENSG00000277595
ENSG00000182326
ENSG00000086232
ENSG00000186190
ENSG00000287514
ENSG00000205795
ENSG00000103740
ENSG00000169083
ENSG00000248242
ENSG00000211623
ENSG00000168209
ENSG00000168477
ENSG00000088926
ENSG00000286942
ENSG00000228804
ENSG00000250371
ENSG00000087460
ENSG00000154258
ENSG00000091622
ENSG00000287855
ENSG00000122691
ENSG00000155657
ENSG00000169247
ENSG00000283164
ENSG00000188076
ENSG00000183632
ENSG00000148344
ENSG00000149516
ENSG00000211876
ENSG00000211806
ENSG00000215483
ENSG00000119684
ENSG00000137672
ENSG00000259398
ENSG00000110203
ENSG00000253537
ENSG00000269970
ENSG00000260919
ENSG00000211812
ENSG00000277558
ENSG00000287494
ENSG00000168779
ENSG00000137463
ENSG00000127951
ENSG00000133069
ENSG00000104903
ENSG00000287720
ENSG00000108387
ENSG00000176170
ENSG00000167641
ENSG00000270050
ENSG00000180113
ENSG00000228063
ENSG00000167676
ENSG00000287516
ENSG00000262833
ENSG00000283341
ENSG00000243772
ENSG00000170935
ENSG00000141854
ENSG00000114487
ENSG00000205336
ENSG00000211751
ENSG00000131042
ENSG00000254718
ENSG00000242759
ENSG00000277075
ENSG00000125498
ENSG00000054654
ENSG00000232759
ENSG00000286349
ENSG00000249898
ENSG00000142634
ENSG00000153234
ENSG00000170893
ENSG00000149218
ENSG00000203867
ENSG00000260361
ENSG00000164713
ENSG00000184792
ENSG00000049768
ENSG00000121966
ENSG00000285850
ENSG00000102468
ENSG00000269487
ENSG00000169224
ENSG00000161243
ENSG00000211898
ENSG00000212126
ENSG00000244300
ENSG00000117632
ENSG00000237851
ENSG00000101412
ENSG00000283031
ENSG00000260855
ENSG00000261616
ENSG00000283828
ENSG00000235927
ENSG00000158296
ENSG00000254703
ENSG00000198821
ENSG00000267801
ENSG00000286511
ENSG00000153902
ENSG00000153714
ENSG00000272265
ENSG00000272604
ENSG00000107968
ENSG00000211776
ENSG00000259548
ENSG00000235288
ENSG00000196914
ENSG00000164199
ENSG00000172426
ENSG00000116690
ENSG00000279175
ENSG00000185507
ENSG00000131981
ENSG00000211787
ENSG00000250634
ENSG00000142046
ENSG00000185198
ENSG00000265043
ENSG00000154917
ENSG00000236279
ENSG00000273203
ENSG00000213231
ENSG00000275720
ENSG00000002933
ENSG00000158023
ENSG00000182747
ENSG00000070190
ENSG00000254900
ENSG00000203772
ENSG00000181016
ENSG00000261326
ENSG00000114805
ENSG00000249894
ENSG00000236936
ENSG00000100362
ENSG00000258701
ENSG00000084734
ENSG00000186451
ENSG00000113100
ENSG00000117155
ENSG00000084234
ENSG00000278621
ENSG00000211819
ENSG00000111704
ENSG00000170498
ENSG00000177947
ENSG00000160401
ENSG00000130522
ENSG00000273687
ENSG00000185532
ENSG00000229851
ENSG00000251405
ENSG00000178997
ENSG00000264769
ENSG00000047617
ENSG00000272979
ENSG00000277159
ENSG00000230385
ENSG00000287680
ENSG00000182600
ENSG00000177156
ENSG00000271784
ENSG00000160014
ENSG00000284976
ENSG00000130943
ENSG00000243709
ENSG00000174015
ENSG00000254207
ENSG00000146834
ENSG00000155366
ENSG00000253619
ENSG00000188095
ENSG00000154277
ENSG00000109265
ENSG00000262663
ENSG00000069535
ENSG00000110848
ENSG00000100473
ENSG00000232070
ENSG00000211891
ENSG00000169429
ENSG00000261260
ENSG00000187098
ENSG00000153815
ENSG00000198553
ENSG00000259416
ENSG00000229331
ENSG00000274765
ENSG00000230266
ENSG00000169554
ENSG00000243896
ENSG00000256433
ENSG00000188042
ENSG00000175164
ENSG00000211818
ENSG00000177535
ENSG00000265091
ENSG00000186185
ENSG00000249713
ENSG00000260648
ENSG00000277782
ENSG00000236333
ENSG00000185055
ENSG00000162444
ENSG00000265912
ENSG00000211696
ENSG00000007312
ENSG00000182010
ENSG00000067225
ENSG00000158481
ENSG00000281181
ENSG00000272033
ENSG00000115956
ENSG00000255479
ENSG00000283458
ENSG00000255002
ENSG00000161133
ENSG00000164066
ENSG00000164695
ENSG00000205111
ENSG00000261158
ENSG00000255363
ENSG00000134954
ENSG00000137941
ENSG00000196787
ENSG00000125266
ENSG00000234428
ENSG00000138640
ENSG00000227258
ENSG00000159346
ENSG00000265287
ENSG00000214237
ENSG00000163734
ENSG00000274641
ENSG00000100504
ENSG00000211856
ENSG00000162852
ENSG00000160013
ENSG00000081189
ENSG00000169860
ENSG00000256007
ENSG00000198574
ENSG00000138823
ENSG00000263155
ENSG00000186652
ENSG00000211802
ENSG00000275162
ENSG00000235586
ENSG00000232265
ENSG00000277423
ENSG00000010379
ENSG00000227953
ENSG00000233978
ENSG00000072110
ENSG00000171051
ENSG00000158315
ENSG00000260190
ENSG00000187109
ENSG00000126759
ENSG00000243107
ENSG00000273219
ENSG00000272374
ENSG00000258101
ENSG00000198753
ENSG00000105609
ENSG00000244355
ENSG00000100344
ENSG00000211893
ENSG00000278737
ENSG00000271781
ENSG00000255847
ENSG00000137225
ENSG00000174804
ENSG00000260922
ENSG00000125347
ENSG00000084693
ENSG00000118849
ENSG00000272468
ENSG00000253313
ENSG00000261131
ENSG00000224846
ENSG00000232487
ENSG00000213809
ENSG00000129521
ENSG00000286846
ENSG00000128294
ENSG00000261371
ENSG00000144724
ENSG00000253327
ENSG00000211815
ENSG00000130158
ENSG00000260135
ENSG00000245261
ENSG00000276454
ENSG00000012223
ENSG00000237520
ENSG00000276778
ENSG00000169126
ENSG00000165646
ENSG00000211778
ENSG00000261456
ENSG00000276071
ENSG00000286031
ENSG00000267688
ENSG00000255811
ENSG00000255874
ENSG00000148180
ENSG00000287613
ENSG00000254030
ENSG00000240990
ENSG00000254028
ENSG00000196747
ENSG00000224091
ENSG00000287463
ENSG00000116741
ENSG00000168994
ENSG00000236107
ENSG00000185222
ENSG00000042980
ENSG00000113083
ENSG00000184709
ENSG00000233178
ENSG00000275409
ENSG00000269646
ENSG00000250072
ENSG00000266313
ENSG00000101082
ENSG00000277548
ENSG00000092531
ENSG00000274808
ENSG00000148484
ENSG00000286638
ENSG00000099958
ENSG00000287807
ENSG00000100399
ENSG00000118855
ENSG00000231920
ENSG00000287925
ENSG00000170421
ENSG00000139835
ENSG00000269901
ENSG00000135926
ENSG00000250073
ENSG00000211783
ENSG00000110880
ENSG00000228485
ENSG00000258232
ENSG00000172717
ENSG00000268320
ENSG00000165507
ENSG00000225092
ENSG00000226252
ENSG00000124766
ENSG00000227355
ENSG00000271141
ENSG00000189326
ENSG00000106066
ENSG00000273893
ENSG00000124145
ENSG00000196549
ENSG00000166415
ENSG00000228906
ENSG00000059804
ENSG00000150687
ENSG00000116701
ENSG00000257342
ENSG00000234810
ENSG00000166148
ENSG00000240963
ENSG00000160188
ENSG00000264635
ENSG00000282840
ENSG00000115556
ENSG00000285517
ENSG00000287388
ENSG00000226510
ENSG00000269888
ENSG00000269404
ENSG00000167618
ENSG00000214534
ENSG00000261346
ENSG00000258136
ENSG00000187513
ENSG00000237975
ENSG00000240207
ENSG00000261504
ENSG00000167210
ENSG00000163534
ENSG00000241399
ENSG00000184602
ENSG00000138061
ENSG00000272360
ENSG00000239920
ENSG00000253796
ENSG00000138685
ENSG00000114019
ENSG00000234184
ENSG00000285751
ENSG00000177697
ENSG00000229807
ENSG00000102466
ENSG00000255458
ENSG00000144488
ENSG00000104093
ENSG00000117724
ENSG00000280136
ENSG00000262484
ENSG00000222043
ENSG00000253549
ENSG00000000938
ENSG00000164344
ENSG00000131095
ENSG00000116191
ENSG00000220161
ENSG00000229334
ENSG00000189060
ENSG00000226824
ENSG00000237359
ENSG00000179071
ENSG00000174059
ENSG00000138795
ENSG00000140105
ENSG00000006118
ENSG00000133048
ENSG00000117984
ENSG00000211813
ENSG00000010319
ENSG00000065609
ENSG00000285994
ENSG00000279571
ENSG00000205041
ENSG00000197721
ENSG00000258711
ENSG00000259498
ENSG00000148426
ENSG00000287632
ENSG00000256006
ENSG00000225822
ENSG00000287249
ENSG00000100345
ENSG00000117281
ENSG00000257365
ENSG00000205853
ENSG00000197629
ENSG00000255306
ENSG00000275672
ENSG00000225992
ENSG00000286355
ENSG00000227198
ENSG00000286923
ENSG00000181409
ENSG00000103490
ENSG00000269535
ENSG00000257715
ENSG00000230417
ENSG00000287094
ENSG00000186407
ENSG00000251393
ENSG00000165626
ENSG00000204421
ENSG00000253409
ENSG00000285852
ENSG00000268257
ENSG00000270112
ENSG00000253709
ENSG00000286423
ENSG00000176349
ENSG00000182759
ENSG00000254364
ENSG00000189045
ENSG00000004939
ENSG00000183690
ENSG00000204257
ENSG00000144218
ENSG00000211694
ENSG00000145431
ENSG00000106976
ENSG00000253586
ENSG00000174099
ENSG00000113525
ENSG00000285543
ENSG00000231246
ENSG00000112238
ENSG00000151632
ENSG00000081059
ENSG00000185899
ENSG00000274964
ENSG00000254087
ENSG00000259073
ENSG00000234418
ENSG00000286273
ENSG00000180739
ENSG00000260465
ENSG00000204277
ENSG00000085741
ENSG00000257252
ENSG00000287865
